Landmark,X,Y
1,1936,2628
2,819.5,1607.5
3,795.5,1215.5
4,1659.5,831.5
5,3647.5,1735.5
6,4267.5,2031.5
7,2471.5,2347.5
8,2555.5,2031.5
9,3303.5,2103.5
10,3303.5,1971.5
11,3795.5,2079.5
12,3835.5,2375.5
