Landmark,X,Y
1,1960,2240
2,743.5,1315.5
3,711.5,939.5
4,1575.5,487.5
5,3675.5,1207.5
6,4339.5,1455.5
7,2495.5,1899.5
8,2519.5,1579.5
9,3295.5,1579.5
10,3299.5,1463.5
11,3847.5,1527.5
12,3927.5,1847.5
