Landmark,X,Y
1,2022,2424
2,827.5,1571.5
3,734.5,1209.5
4,1556.5,747.5
5,3494.5,1343.5
6,4082.5,1550.5
7,2517.5,2083.5
8,2466.5,1765.5
9,3216.5,1738.5
10,3198.5,1624.5
11,3690.5,1675.5
12,3751.5,1941.5
