Landmark,X,Y
1,1900,2424
2,499.5,2075.5
3,299.5,1775.5
4,867.5,1039.5
5,2991.5,815.5
6,3731.5,815.5
7,2259.5,1923.5
8,2187.5,1635.5
9,2839.5,1331.5
10,2787.5,1231.5
11,3291.5,1071.5
12,3471.5,1335.5
