Landmark,X,Y
1,2176,2964
2,511.5,2523.5
3,295.5,2159.5
4,1031.5,1339.5
5,3391.5,1207.5
6,4111.5,1175.5
7,2551.5,2395.5
8,2423.5,2067.5
9,3175.5,1739.5
10,3131.5,1615.5
11,3667.5,1463.5
12,3887.5,1727.5
