Landmark,X,Y
1,2144,2840
2,943.5,2067.5
3,895.5,1671.5
4,1667.5,1227.5
5,3555.5,1743.5
6,4227.5,1983.5
7,2627.5,2483.5
8,2639.5,2211.5
9,3319.5,2143.5
10,3307.5,2039.5
11,3771.5,2063.5
12,3867.5,2355.5
