Landmark,X,Y
1,1948,2508
2,539.5,1399.5
3,519.5,999.5
4,1419.5,503.5
5,3887.5,1287.5
6,4615.5,1615.5
7,2511.5,2159.5
8,2591.5,1759.5
9,3503.5,1751.5
10,3491.5,1615.5
11,4067.5,1691.5
12,4195.5,2027.5
