Landmark,X,Y
1,1916,2496
2,811.5,1567.5
3,795.5,1159.5
4,1611.5,827.5
5,3551.5,1659.5
6,4103.5,1891.5
7,2379.5,2211.5
8,2443.5,1931.5
9,3223.5,1971.5
10,3219.5,1863.5
11,3619.5,1919.5
12,3735.5,2199.5
