Landmark,X,Y
1,2236,2292
2,935.5,1807.5
3,751.5,1415.5
4,1391.5,811.5
5,3419.5,915.5
6,4051.5,959.5
7,2615.5,1831.5
8,2583.5,1563.5
9,3219.5,1355.5
10,3187.5,1235.5
11,3623.5,1167.5
12,3811.5,1403.5
