Landmark,X,Y
1,2204,2364
2,855.5,1723.5
3,723.5,1335.5
4,1447.5,727.5
5,3643.5,1015.5
6,4327.5,1123.5
7,2635.5,1927.5
8,2627.5,1603.5
9,3363.5,1451.5
10,3351.5,1327.5
11,3827.5,1291.5
12,4027.5,1571.5
