Landmark,X,Y
1,1500,2608
2,359.5,1403.5
3,351.5,923.5
4,1347.5,599.5
5,3539.5,1715.5
6,4199.5,2111.5
7,2103.5,2299.5
8,2215.5,1963.5
9,3103.5,2091.5
10,3107.5,1939.5
11,3619.5,2091.5
12,3723.5,2431.5
