Landmark,X,Y
1,1884,2628
2,523.5,1799.5
3,431.5,1351.5
4,1271.5,807.5
5,3467.5,1319.5
6,4191.5,1483.5
7,2363.5,2179.5
8,2387.5,1847.5
9,3227.5,1747.5
10,3215.5,1623.5
11,3719.5,1643.5
12,3855.5,1911.5
