Landmark,X,Y
1,1596,2688
2,207.5,1447.5
3,187.5,1003.5
4,1159.5,551.5
5,3735.5,1539.5
6,4507.5,1867.5
7,2207.5,2331.5
8,2283.5,1931.5
9,3327.5,1991.5
10,3327.5,1835.5
11,3915.5,1959.5
12,4007.5,2331.5
