Landmark,X,Y
1,2124,2660
2,615.5,2011.5
3,455.5,1599.5
4,1211.5,931.5
5,3619.5,1107.5
6,4371.5,1247.5
7,2543.5,2207.5
8,2535.5,1871.5
9,3359.5,1639.5
10,3319.5,1515.5
11,3879.5,1447.5
12,4043.5,1751.5
