Landmark,X,Y
1,1972,2752
2,659.5,1951.5
3,567.5,1591.5
4,1375.5,1051.5
5,3587.5,1615.5
6,4243.5,1779.5
7,2427.5,2395.5
8,2443.5,2071.5
9,3227.5,1995.5
10,3223.5,1875.5
11,3731.5,1903.5
12,3871.5,2195.5
