Landmark,X,Y
1,1616,2660
2,363.5,1435.5
3,383.5,967.5
4,1371.5,583.5
5,3723.5,1611.5
6,4459.5,1967.5
7,2247.5,2343.5
8,2335.5,1971.5
9,3255.5,2031.5
10,3275.5,1895.5
11,3859.5,2003.5
12,3919.5,2387.5
