Landmark,X,Y
1,1932,2440
2,643.5,1751.5
3,543.5,1399.5
4,1271.5,867.5
5,3271.5,1203.5
6,3911.5,1347.5
7,2347.5,2031.5
8,2315.5,1751.5
9,3031.5,1623.5
10,3023.5,1507.5
11,3483.5,1483.5
12,3615.5,1723.5
