Landmark,X,Y
1,2156,2568
2,887.5,1879.5
3,755.5,1487.5
4,1491.5,959.5
5,3591.5,1307.5
6,4271.5,1431.5
7,2603.5,2179.5
8,2607.5,1867.5
9,3335.5,1739.5
10,3355.5,1603.5
11,3823.5,1595.5
12,3967.5,1875.5
