Landmark,X,Y
1,2136,2332
2,1039.5,1407.5
3,991.5,1019.5
4,1871.5,639.5
5,3691.5,1383.5
6,4363.5,1699.5
7,2655.5,2039.5
8,2655.5,1767.5
9,3399.5,1795.5
10,3395.5,1655.5
11,3891.5,1751.5
12,3975.5,2047.5
