Landmark,X,Y
1,2052,2464
2,783.5,1631.5
3,711.5,1227.5
4,1535.5,771.5
5,3599.5,1383.5
6,4243.5,1579.5
7,2567.5,2115.5
8,2519.5,1815.5
9,3283.5,1755.5
10,3279.5,1639.5
11,3771.5,1675.5
12,3879.5,1979.5
