Landmark,X,Y
1,1440,2552
2,271.5,1371.5
3,287.5,907.5
4,1215.5,579.5
5,3391.5,1743.5
6,4067.5,2127.5
7,2079.5,2267.5
8,2191.5,1975.5
9,2939.5,2075.5
10,2955.5,1947.5
11,3539.5,2131.5
12,3547.5,2471.5
