Landmark,X,Y
1,2288,2784
2,695.5,2215.5
3,515.5,1795.5
4,1315.5,1035.5
5,3755.5,1063.5
6,4563.5,1099.5
7,2775.5,2239.5
8,2759.5,1891.5
9,3555.5,1611.5
10,3463.5,1471.5
11,4091.5,1363.5
12,4271.5,1663.5
