Landmark,X,Y
1,1644,2520
2,499.5,1635.5
3,439.5,1235.5
4,1275.5,867.5
5,3203.5,1571.5
6,3851.5,1831.5
7,2135.5,2215.5
8,2191.5,1923.5
9,2927.5,1951.5
10,2927.5,1835.5
11,3371.5,1899.5
12,3439.5,2191.5
