Landmark,X,Y
1,2428,2208
2,967.5,1731.5
3,799.5,1371.5
4,1383.5,675.5
5,3667.5,643.5
6,4399.5,675.5
7,2803.5,1703.5
8,2691.5,1403.5
9,3511.5,1123.5
10,3459.5,1011.5
11,3979.5,911.5
12,4115.5,1163.5
