Landmark,X,Y
1,1876,2512
2,495.5,2055.5
3,331.5,1727.5
4,983.5,1023.5
5,3135.5,999.5
6,3811.5,1043.5
7,2267.5,2035.5
8,2199.5,1751.5
9,2875.5,1495.5
10,2855.5,1383.5
11,3367.5,1287.5
12,3531.5,1559.5
