Landmark,X,Y
1,1868,2780
2,599.5,2191.5
3,411.5,1747.5
4,1111.5,1111.5
5,3383.5,1331.5
6,4083.5,1383.5
7,2375.5,2291.5
8,2387.5,1971.5
9,3151.5,1763.5
10,3135.5,1635.5
11,3583.5,1587.5
12,3759.5,1879.5
