Landmark,X,Y
1,1912,2628
2,319.5,1823.5
3,155.5,1387.5
4,903.5,707.5
5,3703.5,995.5
6,4535.5,1091.5
7,2471.5,2111.5
8,2451.5,1711.5
9,3323.5,1511.5
10,3279.5,1355.5
11,3959.5,1319.5
12,4147.5,1659.5
