Landmark,X,Y
1,1532,2112
2,587.5,1171.5
3,551.5,767.5
4,1319.5,419.5
5,3255.5,1355.5
6,3799.5,1643.5
7,2079.5,1835.5
8,2171.5,1587.5
9,2843.5,1643.5
10,2879.5,1539.5
11,3311.5,1663.5
12,3387.5,1963.5
