Landmark,X,Y
1,2076,2956
2,683.5,2747.5
3,439.5,2439.5
4,911.5,1675.5
5,2975.5,1303.5
6,3663.5,1211.5
7,2371.5,2399.5
8,2243.5,2143.5
9,2923.5,1767.5
10,2883.5,1659.5
11,3291.5,1503.5
12,3511.5,1707.5
