Landmark,X,Y
1,1812,2376
2,635.5,1503.5
3,615.5,1111.5
4,1411.5,727.5
5,3363.5,1407.5
6,3983.5,1651.5
7,2247.5,2079.5
8,2291.5,1787.5
9,3071.5,1779.5
10,3067.5,1671.5
11,3531.5,1719.5
12,3579.5,2003.5
