Landmark,X,Y
1,1708,2488
2,263.5,1563.5
3,163.5,1123.5
4,1067.5,595.5
5,3503.5,1231.5
6,4219.5,1439.5
7,2195.5,2115.5
8,2227.5,1735.5
9,3131.5,1679.5
10,3143.5,1535.5
11,3667.5,1579.5
12,3803.5,1899.5
