Landmark,X,Y
1,1980,2796
2,343.5,2063.5
3,243.5,1675.5
4,915.5,991.5
5,3527.5,1119.5
6,4343.5,1179.5
7,2427.5,2275.5
8,2351.5,1887.5
9,3243.5,1631.5
10,3207.5,1499.5
11,3811.5,1415.5
12,3991.5,1727.5
