Landmark,X,Y
1,2032,2728
2,887.5,1911.5
3,839.5,1539.5
4,1647.5,1123.5
5,3575.5,1743.5
6,4239.5,1995.5
7,2515.5,2443.5
8,2531.5,2167.5
9,3311.5,2147.5
10,3299.5,2031.5
11,3759.5,2083.5
12,3839.5,2391.5
