Landmark,X,Y
1,1632,2484
2,459.5,1415.5
3,439.5,983.5
4,1439.5,571.5
5,3523.5,1415.5
6,4223.5,1739.5
7,2263.5,2159.5
8,2343.5,1815.5
9,3139.5,1839.5
10,3155.5,1711.5
11,3715.5,1815.5
12,3759.5,2139.5
