Landmark,X,Y
1,1636,2388
2,399.5,1491.5
3,343.5,1067.5
4,1171.5,615.5
5,3239.5,1267.5
6,3891.5,1531.5
7,2151.5,2035.5
8,2167.5,1727.5
9,2919.5,1687.5
10,2931.5,1567.5
11,3451.5,1623.5
12,3499.5,1923.5
