Landmark,X,Y
1,1760,2408
2,435.5,1515.5
3,371.5,1059.5
4,1355.5,543.5
5,3503.5,1175.5
6,4203.5,1439.5
7,2279.5,2031.5
8,2347.5,1679.5
9,3151.5,1603.5
10,3143.5,1467.5
11,3679.5,1511.5
12,3819.5,1835.5
