Landmark,X,Y
1,1860,2444
2,555.5,1735.5
3,447.5,1359.5
4,1183.5,783.5
5,3363.5,1175.5
6,4067.5,1311.5
7,2319.5,2039.5
8,2331.5,1711.5
9,3075.5,1587.5
10,3067.5,1467.5
11,3535.5,1467.5
12,3723.5,1743.5
