Landmark,X,Y
1,2084,2432
2,551.5,1887.5
3,363.5,1495.5
4,1135.5,751.5
5,3415.5,807.5
6,4211.5,847.5
7,2507.5,1927.5
8,2447.5,1583.5
9,3259.5,1315.5
10,3211.5,1187.5
11,3763.5,1095.5
12,3927.5,1395.5
