Landmark,X,Y
1,1624,2508
2,251.5,1703.5
3,147.5,1331.5
4,915.5,763.5
5,3215.5,1251.5
6,3887.5,1443.5
7,2111.5,2075.5
8,2103.5,1771.5
9,2915.5,1663.5
10,2871.5,1551.5
11,3407.5,1555.5
12,3547.5,1863.5
