Landmark,X,Y
1,1932,2319
2,935.5,1685.5
3,842.5,1382.5
4,1529.5,965.5
5,3092.5,1414.5
6,3638.5,1564.5
7,2318.5,2029.5
8,2336.5,1795.5
9,2885.5,1747.5
10,2873.5,1651.5
11,3281.5,1687.5
12,3335.5,1897.5
