Landmark,X,Y
1,2344,2460
2,1031.5,1843.5
3,903.5,1507.5
4,1607.5,879.5
5,3635.5,1111.5
6,4331.5,1203.5
7,2791.5,2003.5
8,2751.5,1727.5
9,3431.5,1571.5
10,3395.5,1443.5
11,3867.5,1395.5
12,4071.5,1655.5
