Landmark,X,Y
1,2264,2788
2,855.5,2107.5
3,715.5,1687.5
4,1579.5,1139.5
5,3583.5,1499.5
6,4283.5,1623.5
7,2715.5,2359.5
8,2683.5,2083.5
9,3367.5,1947.5
10,3351.5,1831.5
11,3815.5,1811.5
12,3959.5,2095.5
