Landmark,X,Y
1,2196,2908
2,843.5,2551.5
3,603.5,2219.5
4,1199.5,1503.5
5,3295.5,1347.5
6,3955.5,1327.5
7,2511.5,2407.5
8,2423.5,2127.5
9,3163.5,1811.5
10,3123.5,1703.5
11,3559.5,1571.5
12,3759.5,1823.5
