Landmark,X,Y
1,2100,2496
2,935.5,1599.5
3,871.5,1235.5
4,1719.5,803.5
5,3631.5,1519.5
6,4259.5,1731.5
7,2635.5,2171.5
8,2651.5,1871.5
9,3343.5,1879.5
10,3351.5,1763.5
11,3783.5,1815.5
12,3883.5,2103.5
