Landmark,X,Y
1,1804,2416
2,359.5,1519.5
3,251.5,1079.5
4,1111.5,543.5
5,3583.5,1123.5
6,4323.5,1311.5
7,2287.5,2047.5
8,2363.5,1655.5
9,3231.5,1579.5
10,3207.5,1447.5
11,3831.5,1479.5
12,3903.5,1783.5
