Landmark,X,Y
1,2028,2540
2,699.5,2043.5
3,519.5,1683.5
4,1231.5,1035.5
5,3239.5,1143.5
6,3919.5,1171.5
7,2395.5,2095.5
8,2359.5,1799.5
9,3083.5,1583.5
10,3063.5,1455.5
11,3515.5,1395.5
12,3663.5,1651.5
