Landmark,X,Y
1,1836,2660
2,559.5,1791.5
3,459.5,1347.5
4,1399.5,859.5
5,3423.5,1547.5
6,4127.5,1783.5
7,2339.5,2303.5
8,2351.5,1995.5
9,3107.5,1947.5
10,3087.5,1839.5
11,3639.5,1883.5
12,3731.5,2211.5
