Landmark,X,Y
1,2016,2596
2,771.5,1631.5
3,695.5,1203.5
4,1571.5,759.5
5,3779.5,1515.5
6,4435.5,1787.5
7,2523.5,2259.5
8,2559.5,1911.5
9,3387.5,1915.5
10,3375.5,1779.5
11,3927.5,1851.5
12,4011.5,2175.5
