Landmark,X,Y
1,1748,2360
2,515.5,1331.5
3,515.5,943.5
4,1427.5,535.5
5,3567.5,1351.5
6,4263.5,1639.5
7,2291.5,2019.5
8,2335.5,1711.5
9,3195.5,1743.5
10,3187.5,1607.5
11,3699.5,1699.5
12,3823.5,2039.5
