Landmark,X,Y
1,2008,2716
2,367.5,1995.5
3,171.5,1575.5
4,883.5,855.5
5,3699.5,1039.5
6,4527.5,1107.5
7,2487.5,2199.5
8,2467.5,1791.5
9,3351.5,1567.5
10,3319.5,1415.5
11,3991.5,1359.5
12,4155.5,1691.5
