Landmark,X,Y
1,2040,2504
2,523.5,1715.5
3,327.5,1231.5
4,1111.5,599.5
5,3707.5,899.5
6,4451.5,1031.5
7,2583.5,2003.5
8,2595.5,1611.5
9,3411.5,1419.5
10,3359.5,1283.5
11,3947.5,1243.5
12,4151.5,1555.5
