Landmark,X,Y
1,1936,2608
2,491.5,1655.5
3,419.5,1223.5
4,1259.5,707.5
5,3639.5,1271.5
6,4335.5,1519.5
7,2447.5,2183.5
8,2515.5,1811.5
9,3315.5,1735.5
10,3291.5,1603.5
11,3847.5,1623.5
12,3959.5,1955.5
