Landmark,X,Y
1,2148,2756
2,695.5,2067.5
3,551.5,1675.5
4,1299.5,1031.5
5,3587.5,1275.5
6,4323.5,1379.5
7,2611.5,2283.5
8,2627.5,1927.5
9,3335.5,1759.5
10,3279.5,1631.5
11,3839.5,1563.5
12,3983.5,1875.5
