Landmark,X,Y
1,1552,2484
2,111.5,1363.5
3,75.5,863.5
4,975.5,367.5
5,3591.5,1239.5
6,4347.5,1499.5
7,2131.5,2091.5
8,2191.5,1679.5
9,3175.5,1683.5
10,3175.5,1531.5
11,3779.5,1591.5
12,3931.5,1971.5
