Landmark,X,Y
1,2100,2608
2,511.5,2023.5
3,335.5,1595.5
4,1047.5,875.5
5,3507.5,859.5
6,4307.5,903.5
7,2583.5,2047.5
8,2499.5,1683.5
9,3299.5,1415.5
10,3255.5,1267.5
11,3863.5,1175.5
12,4019.5,1483.5
