Landmark,X,Y
1,1804,2540
2,583.5,1927.5
3,379.5,1471.5
4,1107.5,835.5
5,3295.5,1111.5
6,4003.5,1211.5
7,2319.5,2059.5
8,2327.5,1743.5
9,3087.5,1563.5
10,3007.5,1423.5
11,3515.5,1391.5
12,3703.5,1679.5
