Landmark,X,Y
1,2136,2468
2,691.5,1927.5
3,531.5,1563.5
4,1231.5,915.5
5,3371.5,1047.5
6,4051.5,1107.5
7,2547.5,2007.5
8,2451.5,1719.5
9,3147.5,1511.5
10,3115.5,1399.5
11,3643.5,1315.5
12,3779.5,1579.5
