Landmark,X,Y
1,2064,2996
2,735.5,2323.5
3,615.5,1963.5
4,1327.5,1423.5
5,3435.5,1715.5
6,4079.5,1851.5
7,2455.5,2607.5
8,2439.5,2291.5
9,3191.5,2139.5
10,3171.5,2023.5
11,3655.5,1995.5
12,3791.5,2255.5
