Landmark,X,Y
1,2008,2960
2,479.5,2519.5
3,227.5,2163.5
4,675.5,1407.5
5,3391.5,1027.5
6,4195.5,979.5
7,2391.5,2371.5
8,2303.5,2015.5
9,3239.5,1595.5
10,3183.5,1467.5
11,3755.5,1303.5
12,3939.5,1579.5
