Landmark,X,Y
1,2444,2372
2,943.5,1975.5
3,775.5,1683.5
4,1451.5,963.5
5,3563.5,859.5
6,4203.5,839.5
7,2815.5,1887.5
8,2723.5,1607.5
9,3403.5,1327.5
10,3363.5,1215.5
11,3811.5,1099.5
12,3995.5,1343.5
