Landmark,X,Y
1,1624,2472
2,227.5,1603.5
3,151.5,1167.5
4,931.5,627.5
5,3299.5,1107.5
6,4035.5,1283.5
7,2183.5,2039.5
8,2187.5,1695.5
9,2979.5,1571.5
10,2959.5,1451.5
11,3567.5,1455.5
12,3651.5,1767.5
