Landmark,X,Y
1,2144,2556
2,723.5,1875.5
3,587.5,1439.5
4,1459.5,891.5
5,3475.5,1251.5
6,4199.5,1399.5
7,2571.5,2147.5
8,2583.5,1835.5
9,3251.5,1691.5
10,3199.5,1587.5
11,3727.5,1563.5
12,3847.5,1823.5
