Landmark,X,Y
1,2216,2628
2,735.5,1803.5
3,599.5,1387.5
4,1539.5,811.5
5,3759.5,1255.5
6,4515.5,1391.5
7,2671.5,2175.5
8,2687.5,1831.5
9,3479.5,1703.5
10,3455.5,1579.5
11,4019.5,1563.5
12,4175.5,1883.5
