Landmark,X,Y
1,2028,2568
2,583.5,1823.5
3,447.5,1391.5
4,1255.5,807.5
5,3595.5,1087.5
6,4323.5,1191.5
7,2531.5,2107.5
8,2543.5,1739.5
9,3335.5,1583.5
10,3287.5,1431.5
11,3823.5,1403.5
12,3987.5,1715.5
